 vector size (bytes) ,time (s)
     3495201 ,  1.122093200683594E-002
     3495301 ,  1.105904579162598E-002
     3495401 ,  1.101398468017578E-002
     3495501 ,  1.112890243530273E-002
     3495601 ,  1.096701622009277E-002
     3495701 ,  1.088094711303711E-002
     3495801 ,  1.094388961791992E-002
     3495901 ,  1.101613044738770E-002
     3496001 ,  1.089620590209961E-002
     3496101 ,  1.123213768005371E-002
     3496201 ,  1.111888885498047E-002
     3496301 ,  1.124191284179688E-002
     3496401 ,  1.104807853698730E-002
     3496501 ,  1.102495193481445E-002
     3496601 ,  1.098799705505371E-002
     3496701 ,  1.107692718505859E-002
     3496801 ,  1.086997985839844E-002
     3496901 ,  1.120996475219727E-002
     3497001 ,  1.119494438171387E-002
     3497101 ,  1.126813888549805E-002
     3497201 ,  1.103091239929199E-002
     3497301 ,  1.092696189880371E-002
     3497401 ,  1.172113418579102E-002
     3497501 ,  1.081204414367676E-002
     3497601 ,  1.082301139831543E-002
     3497701 ,  1.115584373474121E-002
     3497801 ,  1.121091842651367E-002
     3497901 ,  1.127099990844727E-002
     3498001 ,  1.111912727355957E-002
     3498101 ,  1.106286048889160E-002
     3498201 ,  1.107001304626465E-002
     3498301 ,  1.093292236328125E-002
     3498401 ,  1.090693473815918E-002
     3498501 ,  1.109194755554199E-002
     3498601 ,  1.122403144836426E-002
     3498701 ,  1.107907295227051E-002
     3498801 ,  1.141190528869629E-002
     3498901 ,  1.096892356872559E-002
     3499001 ,  1.120495796203613E-002
     3499101 ,  1.167297363281250E-002
     3499201 ,  1.079392433166504E-002
     3499301 ,  1.094508171081543E-002
     3499401 ,  1.116585731506348E-002
     3499501 ,  1.102900505065918E-002
     3499601 ,  1.108908653259277E-002
     3499701 ,  1.132416725158691E-002
     3499801 ,  1.088094711303711E-002
     3499901 ,  1.092386245727539E-002
     3500001 ,  1.112604141235352E-002
     3500101 ,  1.106715202331543E-002
     3500201 ,  1.100301742553711E-002
     3500301 ,  1.332283020019531E-002
     3500401 ,  1.063704490661621E-002
     3500501 ,  1.065111160278320E-002
     3500601 ,  1.087903976440430E-002
     3500701 ,  1.094508171081543E-002
     3500801 ,  1.107597351074219E-002
     3500901 ,  1.104807853698730E-002
     3501001 ,  1.105403900146484E-002
     3501101 ,  1.100683212280273E-002
     3501201 ,  1.099109649658203E-002
     3501301 ,  1.112484931945801E-002
     3501401 ,  1.123380661010742E-002
     3501501 ,  1.121616363525391E-002
     3501601 ,  1.114797592163086E-002
     3501701 ,  1.107215881347656E-002
     3501801 ,  1.098418235778809E-002
     3501901 ,  1.099801063537598E-002
     3502001 ,  1.126098632812500E-002
     3502101 ,  1.107907295227051E-002
     3502201 ,  1.120901107788086E-002
     3502301 ,  1.120805740356445E-002
     3502401 ,  1.119494438171387E-002
     3502501 ,  1.109981536865234E-002
     3502601 ,  1.100206375122070E-002
     3502701 ,  1.105904579162598E-002
     3502801 ,  1.101994514465332E-002
     3502901 ,  1.091098785400391E-002
     3503001 ,  1.110982894897461E-002
     3503101 ,  1.132607460021973E-002
     3503201 ,  1.119399070739746E-002
     3503301 ,  1.109504699707031E-002
     3503401 ,  1.098394393920898E-002
     3503501 ,  1.138401031494141E-002
     3503601 ,  1.100015640258789E-002
     3503701 ,  1.164102554321289E-002
     3503801 ,  1.064777374267578E-002
     3503901 ,  1.089501380920410E-002
     3504001 ,  1.095318794250488E-002
     3504101 ,  1.107788085937500E-002
     3504201 ,  1.093697547912598E-002
     3504301 ,  1.134991645812988E-002
     3504401 ,  1.127004623413086E-002
     3504501 ,  1.112699508666992E-002
     3504601 ,  1.112699508666992E-002
     3504701 ,  1.124405860900879E-002
     3504801 ,  1.127815246582031E-002
     3504901 ,  1.118397712707520E-002
     3505001 ,  1.090407371520996E-002
     3505101 ,  1.111197471618652E-002
     3505201 ,  1.113200187683105E-002
     3505301 ,  1.087498664855957E-002
     3505401 ,  1.092505455017090E-002
     3505501 ,  1.101613044738770E-002
     3505601 ,  1.098108291625977E-002
     3505701 ,  1.171398162841797E-002
     3505801 ,  1.074099540710449E-002
     3505901 ,  1.131582260131836E-002
     3506001 ,  1.124501228332520E-002
     3506101 ,  1.105093955993652E-002
     3506201 ,  1.108384132385254E-002
     3506301 ,  1.103997230529785E-002
     3506401 ,  1.122689247131348E-002
     3506501 ,  1.121401786804199E-002
     3506601 ,  1.106715202331543E-002
     3506701 ,  1.131892204284668E-002
     3506801 ,  1.104593276977539E-002
     3506901 ,  1.088905334472656E-002
     3507001 ,  1.090002059936523E-002
     3507101 ,  1.100492477416992E-002
     3507201 ,  1.117491722106934E-002
     3507301 ,  1.124215126037598E-002
     3507401 ,  1.111197471618652E-002
     3507501 ,  1.138401031494141E-002
     3507601 ,  1.126003265380859E-002
     3507701 ,  1.135897636413574E-002
     3507801 ,  1.116609573364258E-002
     3507901 ,  1.101589202880859E-002
     3508001 ,  1.112890243530273E-002
     3508101 ,  1.088094711303711E-002
     3508201 ,  1.091694831848145E-002
     3508301 ,  1.118707656860352E-002
     3508401 ,  1.117396354675293E-002
     3508501 ,  1.108002662658691E-002
     3508601 ,  1.124596595764160E-002
     3508701 ,  1.105499267578125E-002
     3508801 ,  1.115298271179199E-002
     3508901 ,  1.111888885498047E-002
     3509001 ,  1.121687889099121E-002
     3509101 ,  1.118397712707520E-002
     3509201 ,  1.128983497619629E-002
     3509301 ,  1.131010055541992E-002
     3509401 ,  1.109099388122559E-002
     3509501 ,  1.086783409118652E-002
     3509601 ,  1.121902465820312E-002
     3509701 ,  1.100993156433105E-002
     3509801 ,  1.114106178283691E-002
     3509901 ,  1.115489006042480E-002
     3510001 ,  1.124382019042969E-002
     3510101 ,  1.134085655212402E-002
     3510201 ,  1.124596595764160E-002
     3510301 ,  1.105904579162598E-002
     3510401 ,  1.126194000244141E-002
     3510501 ,  1.105880737304688E-002
     3510601 ,  1.089000701904297E-002
     3510701 ,  1.123714447021484E-002
     3510801 ,  1.103615760803223E-002
     3510901 ,  1.111698150634766E-002
     3511001 ,  1.112508773803711E-002
     3511101 ,  1.107215881347656E-002
     3511201 ,  1.127815246582031E-002
     3511301 ,  1.126813888549805E-002
     3511401 ,  1.131105422973633E-002
     3511501 ,  1.095986366271973E-002
     3511601 ,  1.126003265380859E-002
     3511701 ,  1.101899147033691E-002
     3511801 ,  1.105403900146484E-002
     3511901 ,  1.116085052490234E-002
     3512001 ,  1.127099990844727E-002
     3512101 ,  1.116299629211426E-002
     3512201 ,  1.095414161682129E-002
     3512301 ,  1.171994209289551E-002
     3512401 ,  1.081013679504395E-002
     3512501 ,  1.114821434020996E-002
     3512601 ,  1.103997230529785E-002
     3512701 ,  1.101303100585938E-002
     3512801 ,  1.104807853698730E-002
     3512901 ,  1.123905181884766E-002
     3513001 ,  1.115298271179199E-002
     3513101 ,  1.090812683105469E-002
     3513201 ,  1.096701622009277E-002
     3513301 ,  1.110196113586426E-002
     3513401 ,  1.097702980041504E-002
     3513501 ,  1.091384887695312E-002
     3513601 ,  1.116704940795898E-002
     3513701 ,  1.124095916748047E-002
     3513801 ,  1.140499114990234E-002
     3513901 ,  1.081490516662598E-002
     3514001 ,  1.112198829650879E-002
     3514101 ,  1.129984855651855E-002
     3514201 ,  1.103210449218750E-002
     3514301 ,  1.095914840698242E-002
     3514401 ,  1.114892959594727E-002
     3514501 ,  1.103401184082031E-002
     3514601 ,  1.119899749755859E-002
     3514701 ,  1.093387603759766E-002
     3514801 ,  1.101994514465332E-002
     3514901 ,  1.105904579162598E-002
     3515001 ,  1.093697547912598E-002
     3515101 ,  1.146197319030762E-002
     3515201 ,  1.125693321228027E-002
     3515301 ,  1.113080978393555E-002
     3515401 ,  1.137709617614746E-002
     3515501 ,  1.072192192077637E-002
     3515601 ,  1.084208488464355E-002
     3515701 ,  1.112198829650879E-002
     3515801 ,  1.083993911743164E-002
     3515901 ,  1.113605499267578E-002
     3516001 ,  1.121711730957031E-002
     3516101 ,  1.108193397521973E-002
     3516201 ,  1.130795478820801E-002
     3516301 ,  1.125383377075195E-002
     3516401 ,  1.115512847900391E-002
     3516501 ,  1.126289367675781E-002
     3516601 ,  1.108884811401367E-002
     3516701 ,  1.103901863098145E-002
     3516801 ,  1.112890243530273E-002
     3516901 ,  1.113700866699219E-002
     3517001 ,  1.120710372924805E-002
     3517101 ,  1.108479499816895E-002
     3517201 ,  1.107382774353027E-002
     3517301 ,  1.114988327026367E-002
     3517401 ,  1.118898391723633E-002
     3517501 ,  1.118588447570801E-002
     3517601 ,  1.129722595214844E-002
     3517701 ,  1.173996925354004E-002
     3517801 ,  1.114702224731445E-002
     3517901 ,  1.099991798400879E-002
     3518001 ,  1.098489761352539E-002
     3518101 ,  1.108384132385254E-002
     3518201 ,  1.101899147033691E-002
     3518301 ,  1.101708412170410E-002
     3518401 ,  1.094889640808105E-002
     3518501 ,  1.101207733154297E-002
     3518601 ,  1.114201545715332E-002
     3518701 ,  1.186704635620117E-002
     3518801 ,  1.076793670654297E-002
     3518901 ,  1.139688491821289E-002
     3519001 ,  1.110506057739258E-002
     3519101 ,  1.146101951599121E-002
     3519201 ,  1.088500022888184E-002
     3519301 ,  1.176786422729492E-002
     3519401 ,  1.136302947998047E-002
     3519501 ,  1.341700553894043E-002
     3519601 ,  1.094293594360352E-002
     3519701 ,  1.112294197082520E-002
     3519801 ,  1.247286796569824E-002
     3519901 ,  1.105594635009766E-002
     3520001 ,  1.096701622009277E-002
     3520101 ,  1.115393638610840E-002
     3520201 ,  1.101899147033691E-002
     3520301 ,  1.125693321228027E-002
     3520401 ,  1.127505302429199E-002
     3520501 ,  1.111483573913574E-002
     3520601 ,  1.114320755004883E-002
     3520701 ,  1.118612289428711E-002
     3520801 ,  1.424312591552734E-002
     3520901 ,  1.179885864257812E-002
     3521001 ,  1.154279708862305E-002
     3521101 ,  1.128697395324707E-002
     3521201 ,  1.124596595764160E-002
     3521301 ,  1.106405258178711E-002
     3521401 ,  1.144599914550781E-002
     3521501 ,  1.140880584716797E-002
     3521601 ,  1.126098632812500E-002
     3521701 ,  1.131510734558105E-002
     3521801 ,  1.109218597412109E-002
     3521901 ,  1.117205619812012E-002
     3522001 ,  1.125884056091309E-002
     3522101 ,  1.143407821655273E-002
     3522201 ,  1.113295555114746E-002
     3522301 ,  1.143097877502441E-002
     3522401 ,  1.094293594360352E-002
     3522501 ,  1.108694076538086E-002
     3522601 ,  1.126503944396973E-002
     3522701 ,  1.116204261779785E-002
     3522801 ,  1.109695434570312E-002
     3522901 ,  1.095795631408691E-002
     3523001 ,  1.124095916748047E-002
     3523101 ,  1.122307777404785E-002
     3523201 ,  1.115322113037109E-002
     3523301 ,  1.115083694458008E-002
     3523401 ,  1.102185249328613E-002
     3523501 ,  1.107597351074219E-002
     3523601 ,  1.104903221130371E-002
     3523701 ,  1.111102104187012E-002
     3523801 ,  1.134204864501953E-002
     3523901 ,  1.160216331481934E-002
     3524001 ,  1.102995872497559E-002
     3524101 ,  1.136302947998047E-002
     3524201 ,  1.107811927795410E-002
     3524301 ,  1.115202903747559E-002
     3524401 ,  1.088500022888184E-002
     3524501 ,  1.086401939392090E-002
     3524601 ,  1.117086410522461E-002
     3524701 ,  1.101613044738770E-002
     3524801 ,  1.133084297180176E-002
     3524901 ,  1.094794273376465E-002
     3525001 ,  1.145195960998535E-002
     3525101 ,  1.117992401123047E-002
     3525201 ,  1.083588600158691E-002
     3525301 ,  1.144003868103027E-002
     3525401 ,  1.134800910949707E-002
     3525501 ,  1.118206977844238E-002
     3525601 ,  1.121902465820312E-002
     3525701 ,  1.069188117980957E-002
     3525801 ,  1.088595390319824E-002
     3525901 ,  1.082205772399902E-002
     3526001 ,  1.106905937194824E-002
     3526101 ,  1.134395599365234E-002
     3526201 ,  1.108217239379883E-002
     3526301 ,  1.104593276977539E-002
     3526401 ,  1.104807853698730E-002
     3526501 ,  1.094603538513184E-002
     3526601 ,  1.114296913146973E-002
     3526701 ,  1.097607612609863E-002
     3526801 ,  1.095986366271973E-002
     3526901 ,  1.115703582763672E-002
     3527001 ,  1.106691360473633E-002
     3527101 ,  1.110911369323730E-002
     3527201 ,  1.121282577514648E-002
     3527301 ,  1.098394393920898E-002
     3527401 ,  1.132082939147949E-002
     3527501 ,  1.107692718505859E-002
     3527601 ,  1.099896430969238E-002
     3527701 ,  1.119494438171387E-002
     3527801 ,  1.119804382324219E-002
     3527901 ,  1.142191886901855E-002
     3528001 ,  1.099109649658203E-002
     3528101 ,  1.106405258178711E-002
     3528201 ,  1.130986213684082E-002
     3528301 ,  1.087403297424316E-002
     3528401 ,  1.091003417968750E-002
     3528501 ,  1.087093353271484E-002
     3528601 ,  1.125311851501465E-002
     3528701 ,  1.134514808654785E-002
     3528801 ,  1.101303100585938E-002
     3528901 ,  1.122117042541504E-002
     3529001 ,  1.127910614013672E-002
     3529101 ,  1.115393638610840E-002
     3529201 ,  1.138997077941895E-002
     3529301 ,  1.118397712707520E-002
     3529401 ,  1.132011413574219E-002
     3529501 ,  1.135802268981934E-002
     3529601 ,  1.098203659057617E-002
     3529701 ,  1.118803024291992E-002
     3529801 ,  1.138710975646973E-002
     3529901 ,  1.118397712707520E-002
     3530001 ,  1.115489006042480E-002
     3530101 ,  1.097202301025391E-002
     3530201 ,  1.111888885498047E-002
     3530301 ,  1.148509979248047E-002
     3530401 ,  1.118993759155273E-002
     3530501 ,  1.110792160034180E-002
     3530601 ,  1.108717918395996E-002
     3530701 ,  1.128602027893066E-002
     3530801 ,  1.120686531066895E-002
     3530901 ,  1.116895675659180E-002
     3531001 ,  1.114702224731445E-002
     3531101 ,  1.150202751159668E-002
     3531201 ,  1.097488403320312E-002
     3531301 ,  1.091909408569336E-002
     3531401 ,  1.116394996643066E-002
     3531501 ,  1.116299629211426E-002
     3531601 ,  1.143002510070801E-002
     3531701 ,  1.117992401123047E-002
     3531801 ,  1.118087768554688E-002
     3531901 ,  1.138806343078613E-002
     3532001 ,  1.122784614562988E-002
     3532101 ,  1.126790046691895E-002
     3532201 ,  1.085901260375977E-002
     3532301 ,  1.110792160034180E-002
     3532401 ,  1.116204261779785E-002
     3532501 ,  1.107215881347656E-002
     3532601 ,  1.127886772155762E-002
     3532701 ,  1.112794876098633E-002
     3532801 ,  1.136803627014160E-002
     3532901 ,  1.101016998291016E-002
     3533001 ,  1.114010810852051E-002
     3533101 ,  1.155090332031250E-002
     3533201 ,  1.132702827453613E-002
     3533301 ,  1.113581657409668E-002
     3533401 ,  1.132416725158691E-002
     3533501 ,  1.108384132385254E-002
     3533601 ,  1.149702072143555E-002
     3533701 ,  1.152396202087402E-002
     3533801 ,  1.078200340270996E-002
     3533901 ,  1.162409782409668E-002
     3534001 ,  1.131916046142578E-002
     3534101 ,  1.071882247924805E-002
     3534201 ,  1.069998741149902E-002
     3534301 ,  1.072692871093750E-002
     3534401 ,  1.149201393127441E-002
     3534501 ,  1.095294952392578E-002
     3534601 ,  1.094293594360352E-002
     3534701 ,  1.111912727355957E-002
     3534801 ,  1.142191886901855E-002
     3534901 ,  1.121091842651367E-002
     3535001 ,  1.117181777954102E-002
     3535101 ,  1.121997833251953E-002
     3535201 ,  1.112008094787598E-002
     3535301 ,  1.128101348876953E-002
     3535401 ,  1.109194755554199E-002
     3535501 ,  1.099896430969238E-002
     3535601 ,  1.142406463623047E-002
     3535701 ,  1.101994514465332E-002
     3535801 ,  1.115608215332031E-002
     3535901 ,  1.102805137634277E-002
     3536001 ,  1.133012771606445E-002
     3536101 ,  1.138186454772949E-002
     3536201 ,  1.114201545715332E-002
     3536301 ,  1.117992401123047E-002
     3536401 ,  1.129889488220215E-002
     3536501 ,  1.098895072937012E-002
     3536601 ,  1.097989082336426E-002
     3536701 ,  1.118898391723633E-002
     3536801 ,  1.097393035888672E-002
     3536901 ,  1.137089729309082E-002
     3537001 ,  1.121020317077637E-002
     3537101 ,  1.101803779602051E-002
     3537201 ,  1.118993759155273E-002
     3537301 ,  1.126813888549805E-002
     3537401 ,  1.136398315429688E-002
     3537501 ,  1.101994514465332E-002
     3537601 ,  1.113796234130859E-002
     3537701 ,  1.135993003845215E-002
     3537801 ,  1.102519035339355E-002
     3537901 ,  1.100206375122070E-002
     3538001 ,  1.110196113586426E-002
     3538101 ,  1.126098632812500E-002
     3538201 ,  1.113104820251465E-002
     3538301 ,  1.128101348876953E-002
     3538401 ,  1.110601425170898E-002
     3538501 ,  1.124405860900879E-002
     3538601 ,  1.098394393920898E-002
     3538701 ,  1.098799705505371E-002
     3538801 ,  1.110601425170898E-002
     3538901 ,  1.111388206481934E-002
     3539001 ,  1.152205467224121E-002
     3539101 ,  1.097989082336426E-002
     3539201 ,  1.143193244934082E-002
     3539301 ,  1.113700866699219E-002
     3539401 ,  1.118397712707520E-002
     3539501 ,  1.116299629211426E-002
     3539601 ,  1.119303703308105E-002
     3539701 ,  1.102209091186523E-002
     3539801 ,  1.120090484619141E-002
     3539901 ,  1.096701622009277E-002
     3540001 ,  1.103401184082031E-002
     3540101 ,  1.120185852050781E-002
     3540201 ,  1.119613647460938E-002
     3540301 ,  1.114988327026367E-002
     3540401 ,  1.118421554565430E-002
     3540501 ,  1.097202301025391E-002
     3540601 ,  1.132106781005859E-002
     3540701 ,  1.107311248779297E-002
     3540801 ,  1.101088523864746E-002
     3540901 ,  1.112794876098633E-002
     3541001 ,  1.135683059692383E-002
     3541101 ,  1.181912422180176E-002
     3541201 ,  1.089096069335938E-002
     3541301 ,  1.113891601562500E-002
     3541401 ,  1.126289367675781E-002
     3541501 ,  1.111102104187012E-002
     3541601 ,  1.102304458618164E-002
     3541701 ,  1.124787330627441E-002
     3541801 ,  1.123809814453125E-002
     3541901 ,  1.140093803405762E-002
     3542001 ,  1.128387451171875E-002
     3542101 ,  1.117491722106934E-002
     3542201 ,  1.121616363525391E-002
     3542301 ,  1.131701469421387E-002
     3542401 ,  1.121711730957031E-002
     3542501 ,  1.120090484619141E-002
     3542601 ,  1.106595993041992E-002
     3542701 ,  1.119804382324219E-002
     3542801 ,  1.093792915344238E-002
     3542901 ,  1.108813285827637E-002
     3543001 ,  1.107788085937500E-002
     3543101 ,  1.114797592163086E-002
     3543201 ,  1.152992248535156E-002
     3543301 ,  1.091289520263672E-002
     3543401 ,  1.109004020690918E-002
     3543501 ,  1.112508773803711E-002
     3543601 ,  1.102089881896973E-002
     3543701 ,  1.114392280578613E-002
     3543801 ,  1.121211051940918E-002
     3543901 ,  1.134896278381348E-002
     3544001 ,  1.144218444824219E-002
     3544101 ,  1.125693321228027E-002
     3544201 ,  1.107501983642578E-002
     3544301 ,  1.137399673461914E-002
     3544401 ,  1.107406616210938E-002
     3544501 ,  1.134896278381348E-002
     3544601 ,  1.108908653259277E-002
     3544701 ,  1.109695434570312E-002
     3544801 ,  1.120901107788086E-002
     3544901 ,  1.098895072937012E-002
     3545001 ,  1.099610328674316E-002
     3545101 ,  1.102399826049805E-002
     3545201 ,  1.109004020690918E-002
     3545301 ,  1.182198524475098E-002
     3545401 ,  1.088786125183105E-002
     3545501 ,  1.103305816650391E-002
     3545601 ,  1.134300231933594E-002
     3545701 ,  1.110196113586426E-002
     3545801 ,  1.100301742553711E-002
     3545901 ,  1.114606857299805E-002
     3546001 ,  1.118516921997070E-002
     3546101 ,  1.146793365478516E-002
     3546201 ,  1.120209693908691E-002
     3546301 ,  1.113390922546387E-002
     3546401 ,  1.098012924194336E-002
     3546501 ,  1.134681701660156E-002
     3546601 ,  1.137304306030273E-002
     3546701 ,  1.132297515869141E-002
     3546801 ,  1.122903823852539E-002
     3546901 ,  1.118183135986328E-002
     3547001 ,  1.099991798400879E-002
     3547101 ,  1.104092597961426E-002
     3547201 ,  1.128602027893066E-002
     3547301 ,  1.115202903747559E-002
     3547401 ,  1.141190528869629E-002
     3547501 ,  1.114392280578613E-002
     3547601 ,  1.122879981994629E-002
     3547701 ,  1.143503189086914E-002
     3547801 ,  1.156497001647949E-002
     3547901 ,  1.135396957397461E-002
     3548001 ,  1.119494438171387E-002
     3548101 ,  1.123499870300293E-002
     3548201 ,  1.142096519470215E-002
     3548301 ,  1.118516921997070E-002
     3548401 ,  1.110386848449707E-002
     3548501 ,  1.118898391723633E-002
     3548601 ,  1.103615760803223E-002
     3548701 ,  1.121497154235840E-002
     3548801 ,  1.123809814453125E-002
     3548901 ,  1.125383377075195E-002
     3549001 ,  1.118612289428711E-002
     3549101 ,  1.106595993041992E-002
     3549201 ,  1.101088523864746E-002
     3549301 ,  1.111578941345215E-002
     3549401 ,  1.115489006042480E-002
     3549501 ,  1.144409179687500E-002
     3549601 ,  1.087808609008789E-002
     3549701 ,  1.131820678710938E-002
     3549801 ,  1.128101348876953E-002
     3549901 ,  1.131105422973633E-002
     3550001 ,  1.140499114990234E-002
     3550101 ,  1.126003265380859E-002
     3550201 ,  1.122403144836426E-002
     3550301 ,  1.113581657409668E-002
     3550401 ,  1.102805137634277E-002
     3550501 ,  1.106882095336914E-002
     3550601 ,  1.135396957397461E-002
     3550701 ,  1.106595993041992E-002
     3550801 ,  1.132416725158691E-002
     3550901 ,  1.112699508666992E-002
     3551001 ,  1.106905937194824E-002
     3551101 ,  1.118588447570801E-002
     3551201 ,  1.107096672058105E-002
     3551301 ,  1.110911369323730E-002
     3551401 ,  1.120686531066895E-002
     3551501 ,  1.113796234130859E-002
     3551601 ,  1.128101348876953E-002
     3551701 ,  1.116704940795898E-002
     3551801 ,  1.105499267578125E-002
     3551901 ,  1.112103462219238E-002
     3552001 ,  1.100492477416992E-002
     3552101 ,  1.135706901550293E-002
     3552201 ,  1.124000549316406E-002
     3552301 ,  1.134610176086426E-002
     3552401 ,  1.141095161437988E-002
     3552501 ,  1.121091842651367E-002
     3552601 ,  1.119399070739746E-002
     3552701 ,  1.128602027893066E-002
     3552801 ,  1.113200187683105E-002
     3552901 ,  1.094293594360352E-002
     3553001 ,  1.093006134033203E-002
     3553101 ,  1.105999946594238E-002
     3553201 ,  1.132583618164062E-002
     3553301 ,  1.132297515869141E-002
     3553401 ,  1.120805740356445E-002
     3553501 ,  1.124191284179688E-002
     3553601 ,  1.119899749755859E-002
     3553701 ,  1.119804382324219E-002
     3553801 ,  1.103210449218750E-002
     3553901 ,  1.106500625610352E-002
     3554001 ,  1.135110855102539E-002
     3554101 ,  1.122307777404785E-002
     3554201 ,  1.137495040893555E-002
     3554301 ,  1.127290725708008E-002
     3554401 ,  1.109099388122559E-002
     3554501 ,  1.124095916748047E-002
     3554601 ,  1.104497909545898E-002
     3554701 ,  1.126909255981445E-002
     3554801 ,  1.132178306579590E-002
     3554901 ,  1.143884658813477E-002
     3555001 ,  1.131582260131836E-002
     3555101 ,  1.097893714904785E-002
     3555201 ,  1.123499870300293E-002
     3555301 ,  1.144599914550781E-002
     3555401 ,  1.113486289978027E-002
     3555501 ,  1.116609573364258E-002
     3555601 ,  1.119804382324219E-002
     3555701 ,  1.123881340026855E-002
     3555801 ,  1.129603385925293E-002
     3555901 ,  1.128292083740234E-002
     3556001 ,  1.102399826049805E-002
     3556101 ,  1.128005981445312E-002
     3556201 ,  1.106882095336914E-002
     3556301 ,  1.163482666015625E-002
     3556401 ,  1.117610931396484E-002
     3556501 ,  1.115584373474121E-002
     3556601 ,  1.147294044494629E-002
     3556701 ,  1.140999794006348E-002
     3556801 ,  1.150918006896973E-002
     3556901 ,  1.133608818054199E-002
     3557001 ,  1.118612289428711E-002
     3557101 ,  1.119685173034668E-002
     3557201 ,  1.138091087341309E-002
     3557301 ,  1.110386848449707E-002
     3557401 ,  1.120018959045410E-002
     3557501 ,  1.109385490417480E-002
     3557601 ,  1.125407218933105E-002
     3557701 ,  1.127219200134277E-002
     3557801 ,  1.116895675659180E-002
     3557901 ,  1.144194602966309E-002
     3558001 ,  1.111888885498047E-002
     3558101 ,  1.119494438171387E-002
     3558201 ,  1.136398315429688E-002
     3558301 ,  1.142716407775879E-002
     3558401 ,  1.173210144042969E-002
     3558501 ,  1.097989082336426E-002
     3558601 ,  1.108813285827637E-002
     3558701 ,  1.136994361877441E-002
     3558801 ,  1.123595237731934E-002
     3558901 ,  1.135110855102539E-002
     3559001 ,  1.116490364074707E-002
     3559101 ,  1.132297515869141E-002
     3559201 ,  1.132202148437500E-002
     3559301 ,  1.124691963195801E-002
     3559401 ,  1.109004020690918E-002
     3559501 ,  1.138901710510254E-002
     3559601 ,  1.111888885498047E-002
     3559701 ,  1.160597801208496E-002
     3559801 ,  1.102018356323242E-002
     3559901 ,  1.146101951599121E-002
     3560001 ,  1.141595840454102E-002
     3560101 ,  1.114106178283691E-002
     3560201 ,  1.133298873901367E-002
     3560301 ,  1.124405860900879E-002
     3560401 ,  1.129102706909180E-002
     3560501 ,  1.140713691711426E-002
     3560601 ,  1.130485534667969E-002
     3560701 ,  1.117396354675293E-002
     3560801 ,  1.133799552917480E-002
     3560901 ,  1.129198074340820E-002
     3561001 ,  1.127696037292480E-002
     3561101 ,  1.135921478271484E-002
     3561201 ,  1.107788085937500E-002
     3561301 ,  1.136589050292969E-002
     3561401 ,  1.106214523315430E-002
     3561501 ,  1.142096519470215E-002
     3561601 ,  1.127815246582031E-002
     3561701 ,  1.124095916748047E-002
     3561801 ,  1.134395599365234E-002
     3561901 ,  1.118707656860352E-002
     3562001 ,  1.244997978210449E-002
     3562101 ,  1.104593276977539E-002
     3562201 ,  1.086091995239258E-002
     3562301 ,  1.099896430969238E-002
     3562401 ,  1.119589805603027E-002
     3562501 ,  1.141405105590820E-002
     3562601 ,  1.132202148437500E-002
     3562701 ,  1.127409934997559E-002
     3562801 ,  1.130199432373047E-002
     3562901 ,  1.139712333679199E-002
     3563001 ,  1.120090484619141E-002
     3563101 ,  1.124382019042969E-002
     3563201 ,  1.129603385925293E-002
     3563301 ,  1.115179061889648E-002
     3563401 ,  1.131606101989746E-002
     3563501 ,  1.102900505065918E-002
     3563601 ,  1.119685173034668E-002
     3563701 ,  1.125597953796387E-002
     3563801 ,  1.142406463623047E-002
     3563901 ,  1.135993003845215E-002
     3564001 ,  1.127195358276367E-002
     3564101 ,  1.151204109191895E-002
     3564201 ,  1.108908653259277E-002
     3564301 ,  1.131606101989746E-002
     3564401 ,  1.123595237731934E-002
     3564501 ,  1.138305664062500E-002
     3564601 ,  1.108288764953613E-002
     3564701 ,  1.180505752563477E-002
     3564801 ,  1.155400276184082E-002
     3564901 ,  1.113200187683105E-002
     3565001 ,  1.088404655456543E-002
     3565101 ,  1.111698150634766E-002
     3565201 ,  1.131701469421387E-002
     3565301 ,  1.210999488830566E-002
     3565401 ,  1.142883300781250E-002
     3565501 ,  1.094579696655273E-002
     3565601 ,  1.083993911743164E-002
     3565701 ,  1.100111007690430E-002
     3565801 ,  1.121902465820312E-002
     3565901 ,  1.143693923950195E-002
     3566001 ,  1.155090332031250E-002
     3566101 ,  1.128602027893066E-002
     3566201 ,  1.131892204284668E-002
     3566301 ,  1.131796836853027E-002
     3566401 ,  1.117300987243652E-002
     3566501 ,  1.141905784606934E-002
     3566601 ,  1.129484176635742E-002
     3566701 ,  1.114797592163086E-002
     3566801 ,  1.127505302429199E-002
     3566901 ,  1.107001304626465E-002
     3567001 ,  1.104092597961426E-002
     3567101 ,  1.130390167236328E-002
     3567201 ,  1.137804985046387E-002
     3567301 ,  1.154613494873047E-002
     3567401 ,  1.126098632812500E-002
     3567501 ,  1.112699508666992E-002
     3567601 ,  1.174116134643555E-002
     3567701 ,  1.116704940795898E-002
     3567801 ,  1.114702224731445E-002
     3567901 ,  1.147508621215820E-002
     3568001 ,  1.089501380920410E-002
     3568101 ,  1.104593276977539E-002
     3568201 ,  1.100611686706543E-002
     3568301 ,  1.142001152038574E-002
     3568401 ,  1.126503944396973E-002
     3568501 ,  1.132678985595703E-002
     3568601 ,  1.123905181884766E-002
     3568701 ,  1.173186302185059E-002
